,Degree,Excentricidad,Diametro,Radio,Camino más corto promedio,Transitividad,Eficiencia Global,Rich Club Coefficient,Core Ratio,Central Point Dominance,Spectral radius,Modularidad,Average Collaborations,Clustering
0,4.613207547169812,4.622641509433962,5,3,3.2692032549405345,0.08176100628930817,0.3368759128440085,0.021863542877582045,0.6462264150943396,0.08661610281340336,1.7931110507882275,0.8871948493248681,14.62962962962963,0.11825492741121765
1,4.613207547169812,4.622641509433962,5,3,3.2692032549405345,0.08176100628930817,0.3368759128440085,0.021863542877582045,0.6462264150943396,0.08661610281340336,1.7931110507882275,0.8871948493248681,14.62962962962963,0.11825492741121765
2,4.925925925925926,4.726851851851852,6,4,3.326528854435831,0.06910994764397906,0.33378983634810033,0.022911283376399656,0.6666666666666666,0.11645295606090258,1.8229772885362454,0.8795004306632214,13.310344827586206,0.10135302141719835
3,4.408163265306122,4.802721088435374,6,4,3.306308824899823,0.07610993657505286,0.34017177647309643,0.030192899077439196,0.6666666666666666,0.09667428179599087,1.8100896229980619,0.8976796197931227,8.89655172413793,0.12162480376766088
4,4.4875,4.44375,5,3,3.177358490566038,0.09248727925770728,0.3504428721173758,0.028223270440251573,0.61875,0.11151196294593659,1.7845783769941161,0.9025943396226415,14.333333333333334,0.10818481961035506
5,4.703448275862069,5.2,7,4,3.265134099616858,0.08941176470588236,0.34671410326578234,0.03266283524904214,0.6896551724137931,0.11323337943546702,1.8264401698943746,0.8739463601532567,9.185185185185185,0.12385479836640823
6,4.476190476190476,4.582010582010582,5,3,3.3567488461105484,0.0940959409594096,0.3312947953019453,0.023809523809523808,0.6190476190476191,0.09686327118936205,1.8070845623387064,0.8674434312732185,13.518518518518519,0.10385798771922451
7,4.559006211180124,4.3602484472049685,5,3,3.167080745341615,0.10390372761960669,0.3501475155279235,0.028493788819875777,0.6335403726708074,0.12696831651074908,1.8129986514321792,0.8829968944099379,14.1,0.10630943686853357
8,4.675324675324675,4.6103896103896105,6,4,3.159578983108395,0.1026438569206843,0.35364145658258295,0.030557677616501147,0.6883116883116883,0.11731822928100948,1.8363225435249622,0.8652915711739241,13.95,0.14969838618197165
9,4.51948051948052,4.376623376623376,5,3,3.1431966726084375,0.10209923664122138,0.35279687632623746,0.029539088362617774,0.6298701298701299,0.14445131092648203,1.8359156065516866,0.874798404210169,14.095238095238095,0.15222235049004057
10,4.719424460431655,4.366906474820144,5,3,3.0916484203941197,0.09985835694050992,0.3618079449483507,0.034198727974142425,0.6618705035971223,0.11263266132413731,1.78360353686492,0.87811489938484,13.5,0.12062170836008815
11,5.059701492537314,4.544776119402985,5,4,3.0954999438895747,0.11099252934898612,0.36399581042153845,0.03804286836494221,0.7238805970149254,0.10975441730316565,1.751066796008681,0.85916283245427,10.23076923076923,0.15394147042195294
12,4.425742574257426,4.579207920792079,5,3,3.3125461799911333,0.08221225710014948,0.3331207001298034,0.022018619772425002,0.6089108910891089,0.10480595893085402,1.8087113576003297,0.8979853209201517,13.458333333333334,0.1115326956379161
13,4.5636363636363635,4.654545454545454,5,3,3.385678704856787,0.06398578093756943,0.32708661962099783,0.02083852220838522,0.6272727272727273,0.09718772011989636,1.856286421629961,0.9066832710668327,14.0,0.05347882283035062
14,4.977777777777778,4.75,6,4,3.2265673494723774,0.0481554491692481,0.3455690047589924,0.02780881440099317,0.7388888888888889,0.08042307941982368,1.8042445274694952,0.8635630043451272,10.89655172413793,0.0684813416161911
15,4.7631578947368425,4.440789473684211,5,3,3.125130707563611,0.08629755644911846,0.3573675496688174,0.03154409201812478,0.6118421052631579,0.12876046356205073,1.797314849973758,0.8969153014987801,13.619047619047619,0.10400933757070781
16,4.607142857142857,4.598214285714286,5,3,3.3142616912235745,0.06592716617831729,0.33202340913956035,0.0206598334401025,0.6517857142857143,0.11476677993186789,1.7965201721316553,0.8906550288276746,13.607142857142858,0.070637535050254
17,4.816901408450704,4.774647887323944,6,4,3.180701228648487,0.10199296600234467,0.35297006626040645,0.034162421336529816,0.7394366197183099,0.10965999188239005,1.7867477869437425,0.8502647088202977,10.26086956521739,0.12758762868006562
18,4.817073170731708,4.737804878048781,6,4,3.252655992817597,0.09325458501709667,0.34401466407300724,0.029552596139458327,0.7012195121951219,0.10502052382854545,1.793695575637123,0.8847074667065689,10.423076923076923,0.09469411819391627
19,4.564885496183206,4.755725190839694,6,4,3.1567821491485613,0.09690627843494086,0.35620669406926114,0.035114503816793895,0.7251908396946565,0.12497492323805011,1.8196753611153083,0.8926600117439812,10.318181818181818,0.11391657877725991
20,5.022471910112359,4.792134831460674,6,4,3.265346283247635,0.08630793819925413,0.34264372923679454,0.028375547514759094,0.6966292134831461,0.10109516632754144,1.8009687490651005,0.8918936075668127,10.7,0.10675702776034841
21,4.955974842767295,4.459119496855346,5,3,3.0935435076825093,0.0967741935483871,0.3589443515643422,0.031366929384603136,0.7484276729559748,0.11240323902530232,1.821610447670027,0.8834487700023883,13.619047619047619,0.0816982438980774
22,4.775510204081633,4.503401360544218,5,4,3.147702916783152,0.0906183368869936,0.3549498338147525,0.03270897400055913,0.7006802721088435,0.12676841628732405,1.8066676108263746,0.886590252539372,11.0,0.0969483148764161
23,4.706521739130435,4.6521739130434785,6,3,3.2875386077453075,0.08792401628222524,0.33805436762497854,0.025718698028035163,0.6467391304347826,0.12257458263543645,1.7968618443698805,0.8881563316702304,11.931034482758621,0.10300360497241101
24,4.932584269662922,4.668539325842697,6,4,3.2527772487780107,0.11017597551644988,0.342842633149275,0.027867707738208593,0.6404494382022472,0.09044723836899199,1.7718818641640361,0.8845299308068304,11.925925925925926,0.08676419175848862
25,4.389937106918239,4.660377358490566,6,3,3.2135976434997215,0.0924483576024382,0.3456863837804507,0.027784412069102777,0.660377358490566,0.13061827800699524,1.7989582296926245,0.8771594618262877,12.5,0.09765437872691299
26,4.422680412371134,4.525773195876289,5,3,3.293787725014689,0.0800725576574242,0.33519042786181696,0.022915442551145773,0.5927835051546392,0.10773287749044688,1.8274827567242227,0.9027295550451365,13.23076923076923,0.08537222592546319
27,4.468085106382978,4.4822695035460995,5,3,3.12806484295846,0.10108573567952078,0.3561583924349449,0.031914893617021274,0.6312056737588653,0.16088218750556962,1.8254491411592795,0.875886524822695,12.75,0.12776000075109542
28,4.670391061452514,4.620111731843576,5,3,3.2650806603477496,0.0777903043968433,0.3413261356266026,0.0262381520306321,0.6312849162011173,0.12195608282855784,1.860629546887304,0.8838114368212918,11.964285714285714,0.0866199181605083
29,4.343891402714932,4.769230769230769,6,4,3.3820649938296996,0.08398347865993575,0.3257692307693442,0.01974496092143151,0.6244343891402715,0.14603788938876192,1.828168071487825,0.9033730974907446,13.25925925925926,0.12088025387221543
30,4.634730538922156,4.562874251497006,5,3,3.1958733136137365,0.09818181818181818,0.34823004593222634,0.027920063487482865,0.6107784431137725,0.1992520768305423,1.8218531202805683,0.9040473270326816,12.357142857142858,0.14874246890728404
31,4.363636363636363,4.636363636363637,5,3,3.3494663231505335,0.09037900874635568,0.32893203287950046,0.02097902097902098,0.5885167464114832,0.1182654931341515,1.81152502968444,0.8874677953625322,13.678571428571429,0.09561271928560305
32,4.357487922705314,4.63768115942029,5,3,3.383659303034567,0.06798187150093309,0.32677016400116166,0.021152853993715116,0.6280193236714976,0.1104445969504803,1.9321558885578802,0.8963932273345527,12.73076923076923,0.06106242141071861
33,5.027932960893855,4.346368715083799,5,3,3.13238340342728,0.10018552875695733,0.3528288661519814,0.028246814387044128,0.6927374301675978,0.1166198276586237,1.7843151122344267,0.8868872010545478,13.24,0.1092075683313324
34,4.990825688073395,4.6880733944954125,6,4,3.3337420200397414,0.07175257731958763,0.3330951676321418,0.022999196719232232,0.6972477064220184,0.07502235938080382,1.8075211597416727,0.8904578700376273,13.133333333333333,0.08843850016196028
35,4.845714285714286,4.468571428571429,5,3,3.153497536945813,0.08843886183029992,0.3517044334975604,0.027848932676518882,0.6857142857142857,0.15299044181777713,1.7963098976837581,0.8870935960591133,14.904761904761905,0.10696516711416089
36,4.77511961722488,4.564593301435407,5,3,3.27788001472212,0.10955759599332221,0.33674549135085663,0.022957305852042694,0.6889952153110048,0.13044216938060196,1.7945380033402463,0.9012237762237763,13.962962962962964,0.12027406846471766
37,4.9054726368159205,4.472636815920398,5,3,3.217810945273632,0.08719811925625133,0.343461857379862,0.024527363184079602,0.681592039800995,0.11429926716254324,1.831710549070734,0.8920398009950249,14.346153846153847,0.1030957530488614
38,5.059459459459459,4.513513513513513,5,4,3.157050528789659,0.08573452999527634,0.3505170387779666,0.027497062279670977,0.6972972972972973,0.11060028548587247,1.760265758792919,0.881903642773208,12.464285714285714,0.11112259040655614
39,4.264900662251655,4.71523178807947,6,4,3.2229580573951435,0.08233475067645922,0.3461972038262914,0.028432671081677706,0.6688741721854304,0.11978566331190307,1.849073565732287,0.8939514348785872,12.285714285714286,0.14183374636582496
40,4.96969696969697,4.4772727272727275,5,3,3.0474207726116123,0.13293158454448778,0.36814326470811015,0.037936618089289845,0.7196969696969697,0.13543548406727202,1.8046590279278574,0.8693037242655564,12.285714285714286,0.12782573237600123
41,4.859903381642512,4.599033816425121,5,4,3.2554758219595703,0.06252927400468385,0.33925081687860953,0.023591763988555885,0.7391304347826086,0.09372732575442626,1.7873839233467794,0.8914216031143004,12.592592592592593,0.0929386914058801
42,4.287425149700598,4.574850299401198,5,3,3.262318736021932,0.06878850102669405,0.3407269797753846,0.025827862347593968,0.6766467065868264,0.11974496400069064,1.8320218585585655,0.8709328331289229,12.904761904761905,0.07953825659927195
43,4.335483870967742,4.625806451612903,5,3,3.2525345622119817,0.10108810108810108,0.3437662337661744,0.0281524926686217,0.6258064516129033,0.1234091405671708,1.805391674165943,0.8605781315458735,12.952380952380953,0.11058323607316614
44,4.907894736842105,4.631578947368421,6,3,3.1486580690135937,0.10077041602465331,0.3561461601021828,0.03250261415127222,0.743421052631579,0.10849267029262573,1.8119646304006234,0.8724294179156501,13.238095238095237,0.09840649698591006
45,4.37037037037037,4.650793650793651,5,4,3.301305865135652,0.07518589920132195,0.33524616308309546,0.023246650906225373,0.6613756613756614,0.09544172714227755,1.806570537733699,0.8696949228864123,13.73076923076923,0.12335967115100237
46,4.509316770186335,4.53416149068323,5,3,3.1925465838509317,0.10806787734444775,0.34894798136643496,0.028183229813664595,0.6024844720496895,0.12222720610657924,1.7955458103820008,0.9025621118012422,13.476190476190476,0.15535315625402119
47,4.7280334728033475,4.602510460251046,5,3,3.3421469006012448,0.06944950783813343,0.3293642980205361,0.019865686860518265,0.6108786610878661,0.07735627464756292,1.8194454571241705,0.8937449456770156,14.066666666666666,0.11468664963062607
48,4.165605095541402,4.522292993630574,5,3,3.2594316511513965,0.08290155440414508,0.3421212368664123,0.026702596766291033,0.5923566878980892,0.1471324522663182,1.8467889791219838,0.9094398170831292,13.523809523809524,0.14202632435679471
